UNITID,EFLEVEL,EFTOTAL,EFMEN,EFWOM,EFFT,EFFTMEN,EFFTWOM,EFPT,EFPTMEN,EFPTWOM
182829,50,685,370,315,448,241,207,237,129,108
182980,50,1870,1140,730,1745,1092,653,125,48,77
183026,50,24446,7555,16891,7554,2486,5068,16892,5069,11823
183044,50,2250,852,1398,1312,489,823,938,363,575
183062,50,128,50,78,22,8,14,106,42,64
183071,50,226,129,97,161,88,73,65,41,24
183080,50,503,149,354,199,67,132,304,82,222
183211,50,1544,747,797,945,623,322,599,124,475
183239,50,26,8,18,25,8,17,1,0,1
183257,50,226,56,170,28,8,20,198,48,150
183789,50,107,29,78,21,6,15,86,23,63
183804,50,5292,5292,0,4948,4948,0,344,344,0
183822,50,6,2,4,4,2,2,2,0,2
183910,50,416,83,333,157,40,117,259,43,216
183974,50,502,116,386,19,1,18,483,115,368
184348,50,602,280,322,266,140,126,336,140,196
184603,50,2167,661,1506,683,277,406,1484,384,1100
184612,50,403,102,301,127,32,95,276,70,206
184694,50,781,225,556,615,164,451,166,61,105
184773,50,432,48,384,153,17,136,279,31,248
184782,50,4791,2047,2744,2977,1468,1509,1814,579,1235
185129,50,1624,379,1245,299,103,196,1325,276,1049
185262,50,2118,476,1642,1081,264,817,1037,212,825
185572,50,1139,257,882,578,141,437,561,116,445
185590,50,4508,1245,3263,1888,563,1325,2620,682,1938
185758,50,131,68,63,17,9,8,114,59,55
185828,50,3484,2402,1082,2475,1700,775,1009,702,307
186122,50,287,135,152,279,130,149,8,5,3
186131,50,3251,1831,1420,3251,1831,1420,,,
186186,50,9,9,0,9,9,0,,,
186201,50,508,140,368,185,60,125,323,80,243
186283,50,839,280,559,306,118,188,533,162,371
186371,50,1854,785,1069,988,425,563,866,360,506
186380,50,14029,4987,9042,8656,3354,5302,5373,1633,3740
186399,50,3392,1695,1697,1723,898,825,1669,797,872
186432,50,1572,884,688,1211,761,450,361,123,238
186584,50,3433,1300,2133,1608,613,995,1825,687,1138
186618,50,339,77,262,196,36,160,143,41,102
186867,50,4750,3403,1347,3392,2432,960,1358,971,387
186876,50,976,241,735,414,102,312,562,139,423
187046,50,814,355,459,9,6,3,805,349,456
187134,50,579,125,454,227,39,188,352,86,266
187444,50,2880,658,2222,668,197,471,2212,461,1751
187596,50,21,8,13,16,6,10,5,2,3
187648,50,1314,337,977,461,96,365,853,241,612
187745,50,76,23,53,74,23,51,2,0,2
187897,50,1104,286,818,581,151,430,523,135,388
187967,50,486,279,207,272,166,106,214,113,101
187985,50,5795,2542,3253,2969,1267,1702,2826,1275,1551
188030,50,2666,1092,1574,1431,635,796,1235,457,778
188182,50,697,191,506,190,61,129,507,130,377
188207,50,249,15,234,148,7,141,101,8,93
188304,50,968,231,737,332,62,270,636,169,467
188340,50,10,8,2,6,6,0,4,2,2
188429,50,2282,589,1693,1173,316,857,1109,273,836
188526,50,328,114,214,328,114,214,,,
188535,50,628,269,359,570,251,319,58,18,40
188580,50,834,323,511,834,323,511,,,
188641,50,421,111,310,207,62,145,214,49,165
188854,50,9,4,5,9,4,5,,,
189015,50,597,91,506,346,60,286,251,31,220
189088,50,469,175,294,385,158,227,84,17,67
189228,50,146,58,88,69,27,42,77,31,46
189413,50,78,14,64,78,14,64,,,
189501,50,1174,441,733,1089,405,684,85,36,49
189705,50,747,311,436,456,193,263,291,118,173
189857,50,108,108,0,108,108,0,,,
190044,50,1090,612,478,688,383,305,402,229,173
190080,50,63,30,33,30,15,15,33,15,18
190099,50,15,3,12,8,1,7,7,2,5
190114,50,233,67,166,207,61,146,26,6,20
190150,50,26168,11521,14647,20328,8816,11512,5840,2705,3135
190372,50,82,61,21,58,39,19,24,22,2
190415,50,10213,5042,5171,9435,4618,4817,778,424,354
190424,50,1390,570,820,1323,545,778,67,25,42
190503,50,115,51,64,115,51,64,,,
190512,50,3612,1624,1988,674,322,352,2938,1302,1636
190549,50,2605,832,1773,630,218,412,1975,614,1361
190558,50,950,296,654,237,80,157,713,216,497
190567,50,2656,987,1669,801,342,459,1855,645,1210
190576,50,5879,2129,3750,3258,1343,1915,2621,786,1835
190594,50,5501,1373,4128,1566,387,1179,3935,986,2949
190600,50,1832,596,1236,503,127,376,1329,469,860
190637,50,1667,470,1197,217,43,174,1450,427,1023
190664,50,2483,758,1725,407,100,307,2076,658,1418
190682,50,681,237,444,488,158,330,193,79,114
190691,50,255,63,192,180,42,138,75,21,54
190716,50,1245,367,878,624,239,385,621,128,493
190725,50,819,161,658,586,129,457,233,32,201
190761,50,289,67,222,185,51,134,104,16,88
190983,50,44,20,24,29,13,16,15,7,8
191126,50,265,43,222,197,36,161,68,7,61
191205,50,61,41,20,22,14,8,39,27,12
191241,50,5846,2139,3707,3608,1457,2151,2238,682,1556
191533,50,1,0,1,1,0,1,,,
191621,50,34,10,24,33,9,24,1,1,0
191630,50,51,21,30,35,15,20,16,6,10
191649,50,4169,1540,2629,3092,1211,1881,1077,329,748
191676,50,39,8,31,14,3,11,25,5,20
191931,50,586,195,391,386,110,276,200,85,115
191968,50,460,100,360,439,92,347,21,8,13
192040,50,144,67,77,72,32,40,72,35,37
192110,50,409,213,196,388,204,184,21,9,12
192192,50,362,58,304,254,37,217,108,21,87
192271,50,229,26,203,159,18,141,70,8,62
192323,50,603,145,458,324,84,240,279,61,218
192448,50,4569,1124,3445,2866,772,2094,1703,352,1351
192703,50,567,259,308,471,211,260,96,48,48
192712,50,554,245,309,552,244,308,2,1,1
192749,50,1050,332,718,375,141,234,675,191,484
192785,50,49,6,43,49,6,43,,,
192819,50,907,396,511,517,214,303,390,182,208
193016,50,2292,455,1837,973,243,730,1319,212,1107
193052,50,201,201,0,200,200,0,1,1,0
193061,50,1,1,0,1,1,0,,,
193070,50,21,21,0,21,21,0,,,
193247,50,19,19,0,19,19,0,,,
193292,50,1711,331,1380,300,67,233,1411,264,1147
193308,50,1524,582,942,632,259,373,892,323,569
193353,50,349,69,280,55,27,28,294,42,252
193399,50,804,147,657,391,85,306,413,62,351
193405,50,1234,493,741,1234,493,741,,,
193584,50,539,98,441,362,67,295,177,31,146
193654,50,2593,801,1792,2307,698,1609,286,103,183
193751,50,528,252,276,386,215,171,142,37,105
193821,50,1056,373,683,898,310,588,158,63,95
193830,50,1470,614,856,1287,567,720,183,47,136
193894,50,50,22,28,31,15,16,19,7,12
193900,50,27575,11687,15888,21155,8965,12190,6420,2722,3698
193973,50,1474,456,1018,1068,325,743,406,131,275
194073,50,349,147,202,342,143,199,7,4,3
194091,50,3402,1654,1748,3031,1494,1537,371,160,211
194116,50,153,21,132,152,20,132,1,1,0
194310,50,5916,2355,3561,3821,1725,2096,2095,630,1465
194392,50,15,7,8,6,1,5,9,6,3
194578,50,1418,348,1070,1290,318,972,128,30,98
194657,50,116,116,0,116,116,0,,,
194666,50,75,75,0,75,75,0,,,
194763,50,222,222,0,222,222,0,,,
194824,50,1070,713,357,1033,688,345,37,25,12
194958,50,527,83,444,336,51,285,191,32,159
195003,50,2787,1635,1152,2250,1333,917,537,302,235
195030,50,5396,2522,2874,3759,1947,1812,1637,575,1062
195049,50,286,148,138,286,148,138,,,
195128,50,984,161,823,383,72,311,601,89,512
195155,50,171,112,59,5,3,2,166,109,57
195164,50,689,246,443,226,85,141,463,161,302
195173,50,1618,1227,391,1581,1205,376,37,22,15
195216,50,29,18,11,16,11,5,13,7,6
195234,50,1288,307,981,374,85,289,914,222,692
195243,50,155,38,117,64,13,51,91,25,66
195304,50,222,29,193,183,26,157,39,3,36
195438,50,4,4,0,4,4,0,,,
195474,50,126,71,55,69,38,31,57,33,24
195544,50,681,163,518,182,63,119,499,100,399
195580,50,90,76,14,69,55,14,21,21,0
195720,50,1084,243,841,512,144,368,572,99,473
195809,50,3992,1443,2549,2768,1026,1742,1224,417,807
196024,50,143,13,130,20,6,14,123,7,116
196042,50,33,27,6,5,3,2,28,24,4
196051,50,10,1,9,,,,10,1,9
196060,50,4690,1798,2892,2471,1043,1428,2219,755,1464
196079,50,4047,2059,1988,2513,1352,1161,1534,707,827
196088,50,11426,5359,6067,7335,3396,3939,4091,1963,2128
196097,50,8316,3605,4711,5717,2893,2824,2599,712,1887
196103,50,391,156,235,194,73,121,197,83,114
196112,50,800,298,502,303,131,172,497,167,330
196121,50,1502,515,987,384,120,264,1118,395,723
196130,50,898,231,667,319,72,247,579,159,420
196149,50,875,234,641,295,94,201,580,140,440
196158,50,343,76,267,132,26,106,211,50,161
196167,50,60,16,44,35,11,24,25,5,20
196176,50,916,269,647,528,155,373,388,114,274
196185,50,610,110,500,200,44,156,410,66,344
196194,50,1104,457,647,438,182,256,666,275,391
196200,50,540,104,436,337,65,272,203,39,164
196219,50,64,33,31,50,28,22,14,5,9
196228,50,394,91,303,393,91,302,1,0,1
196237,50,409,145,264,190,70,120,219,75,144
196246,50,561,151,410,349,96,253,212,55,157
196255,50,1918,608,1310,1542,514,1028,376,94,282
196264,50,1756,506,1250,214,73,141,1542,433,1109
196291,50,107,88,19,55,50,5,52,38,14
196307,50,1168,449,719,1083,432,651,85,17,68
196413,50,7209,3273,3936,5041,2438,2603,2168,835,1333
196440,50,2,2,0,2,2,0,,,
196468,50,4392,950,3442,3257,660,2597,1135,290,845
196592,50,6855,1939,4916,3952,1371,2581,2903,568,2335
196680,50,1776,982,794,,,,1776,982,794
196884,50,220,89,131,170,69,101,50,20,30
197027,50,14,9,5,,,,14,9,5
197045,50,1153,326,827,343,106,237,810,220,590
197151,50,574,123,451,495,106,389,79,17,62
197197,50,340,68,272,128,37,91,212,31,181
197601,50,30,30,0,30,30,0,,,
197647,50,33,33,0,29,29,0,4,4,0
197674,50,21,21,0,20,20,0,1,1,0
197692,50,12,12,0,12,12,0,,,
197708,50,3735,1298,2437,2911,975,1936,824,323,501
197735,50,227,227,0,227,227,0,,,
197744,50,46,46,0,33,33,0,13,13,0
197869,50,1848,543,1305,840,288,552,1008,255,753
197911,50,96,45,51,60,41,19,36,4,32
197984,50,101,44,57,78,35,43,23,9,14
198066,50,23,17,6,20,16,4,3,1,2
198109,50,92,6,86,82,6,76,10,0,10
198136,50,2302,890,1412,1883,762,1121,419,128,291
198215,50,88,43,45,85,41,44,3,2,1
198303,50,70,38,32,36,21,15,34,17,17
198419,50,10624,4668,5956,10122,4407,5715,502,261,241
198464,50,5457,1660,3797,2910,970,1940,2547,690,1857
198507,50,117,21,96,35,6,29,82,15,67
198516,50,805,310,495,765,285,480,40,25,15
198543,50,1002,335,667,401,121,280,601,214,387
198561,50,1285,366,919,420,115,305,865,251,614
198598,50,89,19,70,47,10,37,42,9,33
198613,50,48,23,25,35,20,15,13,3,10
198677,50,5,2,3,1,0,1,4,2,2
198695,50,1046,363,683,966,339,627,80,24,56
198756,50,44,7,37,44,7,37,,,
198808,50,21,7,14,18,6,12,3,1,2
198835,50,753,186,567,395,95,300,358,91,267
198862,50,15,7,8,15,7,8,,,
198899,50,47,27,20,29,22,7,18,5,13
198950,50,267,29,238,124,11,113,143,18,125
198969,50,332,94,238,289,85,204,43,9,34
199032,50,173,55,118,146,48,98,27,7,20
199069,50,191,42,149,112,28,84,79,14,65
199102,50,1669,688,981,946,396,550,723,292,431
199111,50,18,3,15,17,3,14,1,0,1
199120,50,11553,4592,6961,9828,3933,5895,1725,659,1066
199139,50,6317,2514,3803,3240,1466,1774,3077,1048,2029
199148,50,3587,1091,2496,1781,559,1222,1806,532,1274
199157,50,1992,522,1470,1343,350,993,649,172,477
199184,50,172,77,95,170,76,94,2,1,1
199193,50,10000,5097,4903,6917,3592,3325,3083,1505,1578
199209,50,133,43,90,99,32,67,34,11,23
199218,50,3493,982,2511,1649,463,1186,1844,519,1325
199281,50,2145,524,1621,654,141,513,1491,383,1108
199306,50,300,73,227,102,9,93,198,64,134
199412,50,473,143,330,83,35,48,390,108,282
199582,50,13,7,6,2,1,1,11,6,5
199607,50,83,9,74,6,3,3,77,6,71
199643,50,119,52,67,50,25,25,69,27,42
199698,50,26,15,11,24,13,11,2,2,0
199759,50,2168,1583,585,1011,810,201,1157,773,384
199847,50,3650,1480,2170,2600,1142,1458,1050,338,712
199865,50,55,18,37,55,18,37,,,
199962,50,858,272,586,671,191,480,187,81,106
199971,50,21,11,10,21,11,10,,,
199999,50,516,100,416,318,63,255,198,37,161
200004,50,1619,493,1126,827,238,589,792,255,537
200059,50,61,32,29,11,6,5,50,26,24
200156,50,251,93,158,249,92,157,2,1,1
200217,50,1144,373,771,601,195,406,543,178,365
200226,50,62,11,51,19,4,15,43,7,36
200253,50,267,69,198,122,30,92,145,39,106
200280,50,3956,1450,2506,1844,735,1109,2112,715,1397
200332,50,2161,1030,1131,999,470,529,1162,560,602
200466,50,34,5,29,8,1,7,26,4,22
200484,50,100,68,32,65,44,21,35,24,11
200527,50,10,3,7,10,3,7,,,
200572,50,126,37,89,6,3,3,120,34,86
200697,50,1005,834,171,445,379,66,560,455,105
200800,50,2066,886,1180,1222,554,668,844,332,512
201061,50,4,0,4,2,0,2,2,0,2
201104,50,1020,400,620,660,275,385,360,125,235
201140,50,127,117,10,100,100,0,27,17,10
201195,50,499,156,343,376,122,254,123,34,89
201371,50,76,27,49,63,25,38,13,2,11
201441,50,3013,1209,1804,1510,648,862,1503,561,942
201548,50,641,279,362,495,215,280,146,64,82
201645,50,6080,2705,3375,5050,2301,2749,1030,404,626
201654,50,458,232,226,244,137,107,214,95,119
201690,50,25,11,14,9,5,4,16,6,10
201885,50,12154,4664,7490,6427,2860,3567,5727,1804,3923
201964,50,143,68,75,103,51,52,40,17,23
202073,50,156,76,80,155,76,79,1,0,1
202134,50,4654,2170,2484,2857,1470,1387,1797,700,1097
202170,50,25,6,19,4,3,1,21,3,18
202480,50,3128,1592,1536,2310,1176,1134,818,416,402
202514,50,47,25,22,6,2,4,41,23,18
202763,50,1103,441,662,782,312,470,321,129,192
202806,50,2882,1048,1834,1710,647,1063,1172,401,771
202903,50,26,24,2,1,1,0,25,23,2
203067,50,266,100,166,201,84,117,65,16,49
203085,50,154,64,90,91,43,48,63,21,42
203128,50,28,17,11,25,17,8,3,0,3
203368,50,486,165,321,244,69,175,242,96,146
203465,50,10,3,7,,,,10,3,7
203517,50,5621,2002,3619,3305,1355,1950,2316,647,1669
203544,50,173,24,149,172,24,148,1,0,1
203580,50,198,78,120,85,25,60,113,53,60
203757,50,187,70,117,170,67,103,17,3,14
203775,50,218,52,166,82,29,53,136,23,113
203845,50,86,19,67,80,17,63,6,2,4
203960,50,151,32,119,54,16,38,97,16,81
203997,50,172,69,103,83,28,55,89,41,48
204006,50,29,4,25,11,4,7,18,0,18
204024,50,2140,643,1497,951,382,569,1189,261,928
204176,50,137,19,118,127,19,108,10,0,10
204185,50,242,93,149,166,54,112,76,39,37
204194,50,214,84,130,212,82,130,2,2,0
204200,50,637,109,528,243,67,176,394,42,352
204264,50,584,116,468,181,42,139,403,74,329
204468,50,110,52,58,,,,110,52,58
204477,50,1021,495,526,1003,490,513,18,5,13
204486,50,34,18,16,24,13,11,10,5,5
204501,50,10,8,2,9,7,2,1,1,0
204617,50,364,119,245,201,67,134,163,52,111
204635,50,450,181,269,439,174,265,11,7,4
204671,50,1,1,0,,,,1,1,0
204680,50,6,0,6,,,,6,0,6
204699,50,2,0,2,1,0,1,1,0,1
204796,50,14318,5965,8353,9961,4008,5953,4357,1957,2400
204857,50,5837,2363,3474,3131,1323,1808,2706,1040,1666
204936,50,238,73,165,77,33,44,161,40,121
204990,50,149,66,83,84,44,40,65,22,43
205027,50,28,26,2,21,21,0,7,5,2
205124,50,13,13,0,12,12,0,1,1,0
205203,50,138,61,77,15,13,2,123,48,75
205443,50,224,84,140,87,22,65,137,62,75
205957,50,772,352,420,190,85,105,582,267,315
206048,50,929,406,523,336,167,169,593,239,354
206084,50,3492,1447,2045,2545,1082,1463,947,365,582
206154,50,4,3,1,,,,4,3,1
206288,50,471,282,189,432,262,170,39,20,19
206349,50,286,34,252,80,13,67,206,21,185
206437,50,737,184,553,391,108,283,346,76,270
206491,50,15,3,12,13,3,10,2,0,2
206507,50,40,13,27,25,9,16,15,4,11
206516,50,125,77,48,84,51,33,41,26,15
206525,50,45,22,23,9,4,5,36,18,18
206604,50,2872,1336,1536,1299,554,745,1573,782,791
206622,50,1252,459,793,490,165,325,762,294,468
206695,50,2604,1054,1550,1163,496,667,1441,558,883
206835,50,123,53,70,37,13,24,86,40,46
206862,50,700,258,442,427,155,272,273,103,170
206914,50,315,94,221,117,38,79,198,56,142
206941,50,1694,563,1131,815,338,477,879,225,654
207041,50,740,225,515,354,120,234,386,105,281
207157,50,16,15,1,1,1,0,15,14,1
207209,50,167,67,100,110,38,72,57,29,28
207263,50,1460,360,1100,654,171,483,806,189,617
207306,50,205,58,147,68,22,46,137,36,101
207315,50,1833,810,1023,1170,500,670,663,310,353
207324,50,731,393,338,390,239,151,341,154,187
207342,50,2420,832,1588,1900,710,1190,520,122,398
207388,50,4689,2232,2457,1900,768,1132,2789,1464,1325
207403,50,117,48,69,30,9,21,87,39,48
207458,50,1316,547,769,1098,463,635,218,84,134
207500,50,7120,3054,4066,3929,1698,2231,3191,1356,1835
207582,50,800,384,416,613,287,326,187,97,90
207661,50,112,41,71,77,24,53,35,17,18
207847,50,2587,913,1674,805,286,519,1782,627,1155
207856,50,13,9,4,12,8,4,1,1,0
207865,50,816,210,606,483,155,328,333,55,278
207971,50,1074,614,460,861,474,387,213,140,73
208646,50,283,84,199,102,39,63,181,45,136
208822,50,1527,489,1038,731,219,512,796,270,526
209056,50,1332,378,954,983,281,702,349,97,252
209065,50,48,20,28,36,16,20,12,4,8
209241,50,82,79,3,50,50,0,32,29,3
209287,50,202,99,103,116,56,60,86,43,43
209296,50,344,52,292,297,47,250,47,5,42
209409,50,223,74,149,186,58,128,37,16,21
209490,50,2089,738,1351,1691,626,1065,398,112,286
209506,50,91,35,56,48,21,27,43,14,29
209542,50,5601,2657,2944,3454,1745,1709,2147,912,1235
209551,50,3823,1621,2202,3197,1438,1759,626,183,443
209603,50,112,26,86,110,25,85,2,1,1
209612,50,1866,444,1422,1651,389,1262,215,55,160
209807,50,4559,1711,2848,2326,897,1429,2233,814,1419
209825,50,321,124,197,102,43,59,219,81,138
209922,50,19,9,10,,,,19,9,10
210146,50,1003,291,712,203,66,137,800,225,575
210331,50,81,43,38,9,8,1,72,35,37
210368,50,770,513,257,57,30,27,713,483,230
210401,50,541,254,287,515,241,274,26,13,13
210429,50,608,159,449,250,76,174,358,83,275
210438,50,979,325,654,390,189,201,589,136,453
210492,50,12,8,4,7,7,0,5,1,4
210571,50,324,93,231,84,34,50,240,59,181
210739,50,770,237,533,457,139,318,313,98,215
210775,50,435,127,308,230,77,153,205,50,155
210809,50,241,146,95,,,,241,146,95
211024,50,213,141,72,152,108,44,61,33,28
211088,50,1252,361,891,561,168,393,691,193,498
211130,50,49,32,17,22,18,4,27,14,13
211273,50,317,64,253,285,59,226,32,5,27
211291,50,46,18,28,27,12,15,19,6,13
211352,50,338,96,242,63,16,47,275,80,195
211431,50,966,127,839,428,64,364,538,63,475
211440,50,8307,5047,3260,7479,4521,2958,828,526,302
211468,50,362,53,309,187,36,151,175,17,158
211477,50,21,4,17,,,,21,4,17
211556,50,812,160,652,606,118,488,206,42,164
211583,50,430,95,335,196,38,158,234,57,177
211893,50,53,26,27,53,26,27,,,
211981,50,430,126,304,107,16,91,323,110,213
212009,50,13,10,3,2,2,0,11,8,3
212054,50,8114,3098,5016,4425,1904,2521,3689,1194,2495
212106,50,2911,1073,1838,2667,1003,1664,244,70,174
212115,50,763,208,555,265,96,169,498,112,386
212133,50,4913,2188,2725,1253,569,684,3660,1619,2041
212197,50,295,65,230,153,29,124,142,36,106
212601,50,1628,759,869,1248,616,632,380,143,237
212656,50,109,39,70,79,30,49,30,9,21
212674,50,679,312,367,3,1,2,676,311,365
212771,50,261,59,202,66,20,46,195,39,156
212805,50,29,22,7,1,0,1,28,22,6
212832,50,708,161,547,677,160,517,31,1,30
212984,50,702,145,557,101,22,79,601,123,478
213011,50,878,185,693,197,40,157,681,145,536
213020,50,1814,670,1144,622,219,403,1192,451,741
213251,50,80,47,33,38,25,13,42,22,20
213303,50,73,31,42,25,12,13,48,19,29
213321,50,342,69,273,115,17,98,227,52,175
213349,50,996,238,758,291,89,202,705,149,556
213358,50,318,117,201,246,81,165,72,36,36
213367,50,1128,315,813,278,57,221,850,258,592
213400,50,677,383,294,112,47,65,565,336,229
213446,50,61,20,41,33,11,22,28,9,19
213507,50,432,141,291,223,71,152,209,70,139
213543,50,1779,915,864,1049,577,472,730,338,392
213598,50,131,35,96,100,25,75,31,10,21
213631,50,258,109,149,78,25,53,180,84,96
213826,50,976,326,650,646,183,463,330,143,187
213987,50,376,142,234,273,96,177,103,46,57
213996,50,758,195,563,278,72,206,480,123,357
214041,50,1008,247,761,172,43,129,836,204,632
214069,50,437,133,304,302,100,202,135,33,102
214148,50,9,0,9,9,0,9,,,
214157,50,652,209,443,298,106,192,354,103,251
214166,50,25,14,11,22,14,8,3,0,3
214175,50,30,14,16,29,14,15,1,0,1
214272,50,476,134,342,189,76,113,287,58,229
214564,50,1148,235,913,1067,226,841,81,9,72
214591,50,97,61,36,32,16,16,65,45,20
214607,50,258,181,77,94,63,31,164,118,46
214643,50,5,1,4,,,,5,1,4
214652,50,1,0,1,,,,1,0,1
214704,50,4,0,4,,,,4,0,4
214713,50,487,229,258,231,119,112,256,110,146
214777,50,8176,4163,4013,7709,3927,3782,467,236,231
214795,50,1,0,1,,,,1,0,1
214829,50,5,1,4,,,,5,1,4
214883,50,82,18,64,11,4,7,71,14,57
214971,50,42,14,28,28,8,20,14,6,8
215062,50,17100,7494,9606,13338,5854,7484,3762,1640,2122
215105,50,135,47,88,92,32,60,43,15,28
215114,50,201,95,106,45,20,25,156,75,81
215123,50,3027,1108,1919,2927,1087,1840,100,21,79
215293,50,9354,3760,5594,7383,3038,4345,1971,722,1249
215424,50,223,110,113,175,90,85,48,20,28
215442,50,976,270,706,179,59,120,797,211,586
215619,50,43,11,32,28,6,22,15,5,10
215655,50,968,530,438,498,329,169,470,201,269
215691,50,293,82,211,84,24,60,209,58,151
215743,50,406,111,295,222,66,156,184,45,139
215770,50,2373,773,1600,966,325,641,1407,448,959
215798,50,162,67,95,103,35,68,59,32,27
215813,50,76,59,17,46,46,0,30,13,17
215929,50,1159,476,683,546,216,330,613,260,353
215947,50,387,123,264,310,105,205,77,18,59
216010,50,763,240,523,236,74,162,527,166,361
216038,50,1547,355,1192,657,185,472,890,170,720
216047,50,132,120,12,102,102,0,30,18,12
216278,50,6,0,6,,,,6,0,6
216339,50,8485,3392,5093,6453,2676,3777,2032,716,1316
216348,50,12,11,1,5,5,0,7,6,1
216357,50,101,30,71,96,26,70,5,4,1
216366,50,4584,1276,3308,2788,889,1899,1796,387,1409
216463,50,227,163,64,36,24,12,191,139,52
216542,50,75,21,54,3,1,2,72,20,52
216597,50,3048,1429,1619,1490,657,833,1558,772,786
216694,50,227,71,156,103,31,72,124,40,84
216764,50,2732,848,1884,1001,285,716,1731,563,1168
216807,50,48,19,29,12,4,8,36,15,21
216816,50,1031,672,359,195,156,39,836,516,320
216852,50,2799,816,1983,1792,642,1150,1007,174,833
216931,50,3242,686,2556,543,173,370,2699,513,2186
217013,50,514,116,398,32,9,23,482,107,375
217040,50,2,2,0,2,2,0,,,
217059,50,412,97,315,76,28,48,336,69,267
217156,50,3775,1766,2009,3612,1696,1916,163,70,93
217165,50,352,173,179,210,92,118,142,81,61
217235,50,420,113,307,285,72,213,135,41,94
217305,50,138,31,107,120,27,93,18,4,14
217402,50,444,188,256,214,109,105,230,79,151
