,UNITID,EFLEVEL,EFTOTAL
30820,232797,35,54
30821,232867,35,106
30822,232885,35,119
30823,232937,35,314
30824,232946,35,1561
30825,232982,35,1627
30826,233019,35,65
30827,233037,35,72
30828,233082,35,43
30829,233116,35,226
30830,233277,35,577
30831,233295,35,47
30832,233301,35,28
30833,233310,35,74
30834,233329,35,73
30835,233338,35,64
30836,233356,35,126
30837,233374,35,79
30838,233426,35,72
30839,233480,35,19
30840,233541,35,119
30841,233602,35,1
30842,233611,35,81
30843,233639,35,110
30844,233648,35,93
30845,233684,35,236
30846,233718,35,8
30847,233754,35,325
30848,233772,35,932
30849,233897,35,69
30850,233903,35,94
30851,233921,35,1102
30852,233949,35,256
30853,234030,35,1417
30854,234076,35,783
30855,234085,35,20
30856,234137,35,58
30857,234155,35,208
30858,234164,35,96
30859,234173,35,85
30860,234207,35,4
30861,234377,35,89
30862,234669,35,682
30863,234696,35,253
30864,234711,35,139
30865,234827,35,797
30866,234845,35,174
30867,234915,35,86
30868,234933,35,313
30869,234951,35,443
30870,234979,35,293
30871,235024,35,41
30872,235097,35,630
30873,235103,35,405
30874,235149,35,302
30875,235167,35,375
30876,235237,35,456
30877,235316,35,162
30878,235334,35,104
30879,235343,35,385
30880,235422,35,125
30881,235431,35,382
30882,235547,35,33
30883,235671,35,164
30884,235699,35,291
30885,235750,35,160
30886,236072,35,393
30887,236133,35,65
30888,236188,35,231
30889,236212,35,41
30890,236230,35,184
30891,236258,35,94
30892,236328,35,42
30893,236382,35,260
30894,236452,35,165
30895,236504,35,209
30896,236513,35,483
30897,236577,35,98
30898,236595,35,284
30899,236610,35,394
30900,236638,35,218
30901,236656,35,278
30902,236692,35,362
30903,236708,35,263
30904,236753,35,413
30905,236887,35,247
30906,236896,35,62
30907,236939,35,1955
30908,236948,35,1556
30909,236975,35,113
30910,237011,35,927
30911,237039,35,243
30912,237057,35,26
30913,237066,35,74
30914,237109,35,125
30915,237136,35,9
30916,237181,35,25
30917,237215,35,133
30918,237312,35,402
30919,237330,35,136
30920,237358,35,63
30921,237367,35,216
30922,237385,35,111
30923,237437,35,31
30924,237525,35,537
30925,237686,35,185
30926,237701,35,38
30927,237783,35,129
30928,237792,35,231
30929,237817,35,50
30930,237899,35,126
30931,237932,35,107
30932,237950,35,52
30933,237969,35,64
30934,237987,35,91
30935,237996,35,209
30936,238014,35,82
30937,238032,35,688
30938,238078,35,64
30939,238193,35,103
30940,238263,35,635
30941,238324,35,63
30942,238333,35,22
30943,238397,35,138
30944,238458,35,134
30945,238476,35,83
30946,238616,35,186
30947,238661,35,93
30948,238722,35,1648
30949,238759,35,213
30950,238980,35,141
30951,239008,35,200
30952,239017,35,28
30953,239071,35,19
30954,239080,35,127
30955,239105,35,155
30956,239220,35,223
30957,239248,35,1241
30958,239309,35,49
30959,239318,35,143
30960,239372,35,239
30961,239390,35,64
30962,239442,35,76
30963,239460,35,260
30964,239488,35,629
30965,239512,35,29
30966,239628,35,15
30967,239716,35,26
30968,239910,35,84
30969,240107,35,176
30970,240116,35,290
30971,240125,35,243
30972,240170,35,171
30973,240189,35,642
30974,240198,35,248
30975,240268,35,337
30976,240277,35,483
30977,240329,35,347
30978,240338,35,38
30979,240365,35,437
30980,240374,35,331
30981,240392,35,94
30982,240417,35,342
30983,240426,35,190
30984,240444,35,1129
30985,240453,35,1089
30986,240462,35,274
30987,240471,35,188
30988,240480,35,356
30989,240505,35,146
30990,240514,35,77
30991,240596,35,51
30992,240620,35,237
30993,240657,35,43
30994,240666,35,149
30995,240693,35,69
30996,240727,35,858
30997,240736,35,6
30998,240745,35,46
30999,240754,35,110
31000,240790,35,5
31001,241191,35,53
31002,241216,35,33
31003,241225,35,65
31004,241304,35,340
31005,241331,35,169
31006,241377,35,50
31007,241386,35,15
31008,241395,35,41
31009,241410,35,101
31010,241517,35,59
31011,241614,35,20
31012,241720,35,92
31013,241739,35,338
31014,241766,35,25
31015,241836,35,156
31016,241951,35,29
31017,242112,35,129
31018,242121,35,6
31019,242130,35,69
31020,242149,35,43
31021,242583,35,17
31022,242617,35,157
31023,242626,35,216
31024,242635,35,249
31025,242644,35,37
31026,242653,35,360
31027,242662,35,234
31028,242680,35,80
31029,242699,35,434
31030,242705,35,258
31031,242972,35,853
31032,243106,35,47
31033,243115,35,58
31034,243133,35,59
31035,243142,35,130
31036,243151,35,34
31037,243179,35,37
31038,243188,35,10
31039,243197,35,97
31040,243203,35,96
31041,243212,35,73
31042,243221,35,144
31043,243346,35,232
31044,243443,35,310
31045,243568,35,19
31046,243577,35,225
31047,243586,35,35
31048,243601,35,344
31049,243647,35,1
31050,243665,35,81
31051,243744,35,56
31052,243780,35,1084
31053,243823,35,104
31054,243832,35,181
31055,243841,35,36
31056,244233,35,65
31057,244279,35,7
31058,244437,35,1050
31059,244446,35,465
31060,245625,35,91
31061,245652,35,10
31062,245777,35,7
31063,245838,35,10
31064,245847,35,12
31065,245883,35,28
31066,245892,35,37
31067,245953,35,263
31068,245962,35,3
31069,246354,35,652
31070,246813,35,460
31071,246974,35,38
31072,247065,35,63
31073,247603,35,179
31074,247649,35,74
31075,247834,35,1768
31076,247940,35,149
31077,248934,35,1880
31078,249609,35,14
31079,250027,35,84
31080,251260,35,631
31081,251312,35,77
31082,260372,35,13
31083,260691,35,35
31084,260789,35,65
31085,260813,35,12
31086,260992,35,62
31087,262031,35,540
31088,262086,35,958
31089,262129,35,103
31090,262165,35,8
31091,262457,35,55
31092,363633,35,7
31093,363712,35,32
31094,363907,35,42
31095,363916,35,15
31096,363934,35,72
31097,364016,35,574
31098,364025,35,834
31099,366003,35,7
31100,366252,35,299
31101,366261,35,40
31102,366270,35,79
31103,366340,35,3
31104,366395,35,700
31105,366401,35,718
31106,366465,35,404
31107,366535,35,3
31108,366553,35,28
31109,366711,35,1952
31110,367459,35,477
31111,367884,35,27
31112,368452,35,17
31113,368629,35,90
31114,368911,35,124
31115,369400,35,117
31116,369455,35,68
31117,369516,35,31
31118,372073,35,60
31119,372921,35,60
31120,375230,35,37
31121,375939,35,16
31122,376224,35,16
31123,376385,35,24
31124,377111,35,7
31125,377218,35,8
31126,377546,35,12
31127,377555,35,540
31128,377564,35,686
31129,377652,35,49
31130,377661,35,153
31131,378105,35,50
31132,379746,35,40
31133,379782,35,43
31134,380359,35,31
31135,380368,35,67
31136,380377,35,17
31137,380438,35,96
31138,382911,35,3
31139,382957,35,52
31140,383190,35,169
31141,383996,35,51
31142,384254,35,36
31143,384333,35,669
31144,384342,35,261
31145,384412,35,25
31146,384421,35,1
31147,385503,35,28
31148,385619,35,414
31149,386153,35,66
31150,386472,35,55
31151,388520,35,88
31152,392257,35,353
31153,392415,35,38
31154,393649,35,158
31155,395362,35,147
31156,399212,35,1747
31157,399869,35,6
31158,400558,35,2
31159,401223,35,19
31160,403469,35,21
31161,403478,35,29
31162,403487,35,27
31163,404055,35,81
31164,404338,35,17
31165,404426,35,395
31166,404912,35,69
31167,405058,35,2
31168,405854,35,16
31169,405872,35,192
31170,406024,35,621
31171,406033,35,1088
31172,407610,35,10
31173,407629,35,10
31174,408844,35,195
31175,409315,35,503
31176,409698,35,857
31177,412173,35,94
31178,412599,35,11
31179,413413,35,6776
31180,413617,35,4
31181,413626,35,39
31182,413680,35,6
31183,414461,35,155
31184,414878,35,42
31185,414911,35,32
31186,414939,35,2
31187,416801,35,63
31188,417734,35,34
31189,417752,35,5
31190,418126,35,6
31191,418533,35,64
31192,418889,35,25
31193,419244,35,52
31194,420325,35,4
31195,420370,35,10
31196,420398,35,1085
31197,420431,35,275
31198,420440,35,106
31199,420538,35,96
31200,420556,35,63
31201,420723,35,25
31202,421708,35,186
31203,421841,35,64
31204,421878,35,64
31205,422020,35,25
31206,422695,35,84
31207,423120,35,164
31208,423652,35,55
31209,426314,35,1011
31210,428170,35,52
31211,428259,35,12
31212,428392,35,57
31213,430184,35,128
31214,430670,35,4
31215,430935,35,116
31216,431141,35,46
31217,432384,35,33
31218,432524,35,4
31219,433004,35,42
31220,433013,35,100
31221,433174,35,122
31222,433387,35,23531
31223,433420,35,52
31224,433536,35,35
31225,433660,35,1145
31226,434016,35,11
31227,434061,35,598
31228,434140,35,60
31229,434432,35,7
31230,434584,35,16
31231,434672,35,1310
31232,434751,35,12
31233,434900,35,10
31234,434937,35,19
31235,435000,35,3
31236,436304,35,282
31237,436429,35,469
31238,436614,35,4
31239,436818,35,29
31240,436827,35,27
31241,436836,35,119
31242,437097,35,76
31243,437103,35,965
31244,437635,35,136
31245,437769,35,9
31246,437936,35,35
31247,438179,35,51
31248,438221,35,1
31249,438258,35,19
31250,438504,35,151
31251,438586,35,71
31252,438708,35,21
31253,439118,35,42
31254,439190,35,65
31255,439367,35,193
31256,439446,35,17
31257,439570,35,33
31258,439701,35,63
31259,439738,35,67
31260,439792,35,55
31261,439862,35,1
31262,439871,35,15
31263,439899,35,2
31264,440396,35,9
31265,440402,35,117
31266,440651,35,42
31267,440794,35,41
31268,440828,35,150
31269,441025,35,8
31270,441052,35,206
31271,441229,35,183
31272,441371,35,3430
31273,441423,35,2
31274,441487,35,7
31275,441609,35,32
31276,441636,35,73
31277,441690,35,30
31278,441760,35,293
31279,441858,35,69
31280,441900,35,538
31281,441937,35,953
31282,442134,35,37
31283,442356,35,209
31284,442383,35,73
31285,442426,35,59
31286,442444,35,84
31287,442569,35,186
31288,442602,35,16
31289,442611,35,127
31290,442639,35,26
31291,442781,35,150
31292,442879,35,97
31293,443049,35,49
31294,443058,35,6
31295,443261,35,28
31296,443331,35,240
31297,443340,35,3
31298,443377,35,3
31299,443410,35,110
31300,443492,35,155
31301,443562,35,6
31302,443599,35,112
31303,443650,35,5
31304,443766,35,406
31305,443784,35,212
31306,444088,35,83
31307,444130,35,12
31308,444219,35,1923
31309,444325,35,12
31310,444398,35,13
31311,444413,35,5
31312,444556,35,6
31313,444565,35,67
31314,444778,35,6
31315,444787,35,991
31316,444866,35,37
31317,444954,35,184
31318,445027,35,586
31319,445133,35,31
31320,445188,35,209
31321,445203,35,1
31322,445230,35,82
31323,445249,35,3
31324,445267,35,478
31325,445364,35,4
31326,445692,35,13
31327,445708,35,40
31328,445735,35,74
31329,445744,35,63
31330,445799,35,91
31331,445948,35,271
31332,446048,35,82
31333,446109,35,64
31334,446118,35,94
31335,446127,35,13
31336,446163,35,34
31337,446233,35,22
31338,446385,35,16
31339,446525,35,169
31340,446552,35,46
31341,446561,35,92
31342,446604,35,118
31343,446640,35,71
31344,446774,35,188
31345,447014,35,56
31346,447050,35,39
31347,447263,35,291
31348,447351,35,51
31349,447421,35,23
31350,447582,35,165
31351,447591,35,69
31352,447689,35,713
31353,447713,35,42
31354,447759,35,19
31355,447768,35,187
31356,447847,35,32
31357,447935,35,41
31358,447953,35,20
31359,448372,35,25
31360,448433,35,104
31361,448594,35,384
31362,448600,35,1
31363,448673,35,227
31364,448859,35,11
31365,449038,35,223
31366,449074,35,58
31367,449135,35,5
31368,449250,35,6
31369,449339,35,5030
31370,449348,35,5
31371,449384,35,41
31372,449445,35,18
31373,449506,35,65
31374,449524,35,11
31375,449612,35,10
31376,449658,35,6
31377,449728,35,22
31378,449764,35,16
31379,449870,35,4
31380,449889,35,104
31381,449898,35,90
31382,450058,35,103
31383,450067,35,33
31384,450298,35,28
31385,450377,35,285
31386,450401,35,3
31387,450571,35,28
31388,450696,35,44
31389,450933,35,1646
31390,451103,35,104
31391,451228,35,464
31392,451352,35,2
31393,451370,35,7
31394,451398,35,10
31395,451404,35,24
31396,451477,35,406
31397,451556,35,191
31398,451750,35,228
31399,451866,35,6
31400,451927,35,3
31401,452124,35,58
31402,452373,35,16
31403,452948,35,267
31404,453163,35,461
31405,453215,35,92
31406,454227,35,3361
31407,454236,35,69
31408,454245,35,119
31409,454582,35,46
31410,454810,35,1021
31411,454829,35,239
31412,454856,35,147
31413,454865,35,210
31414,455114,35,500
31415,455196,35,634
31416,455257,35,61
31417,455336,35,21
31418,455479,35,96
31419,455512,35,474
31420,455628,35,61
31421,455664,35,58
31422,455770,35,24
31423,455868,35,31
31424,455983,35,33
31425,456038,35,73
31426,456153,35,9
31427,456214,35,14
31428,456454,35,18
31429,456490,35,3
31430,456542,35,30
31431,456579,35,6
31432,456621,35,68
31433,456852,35,47
31434,456959,35,31
31435,457101,35,16
31436,457110,35,36
31437,457129,35,143
31438,457226,35,8
31439,457299,35,83
31440,457402,35,47
31441,457484,35,5
31442,457527,35,67
31443,457536,35,254
31444,457697,35,91
31445,458034,35,20
31446,458113,35,5
31447,458140,35,28
31448,458210,35,296
31449,458229,35,236
31450,458681,35,29
31451,458885,35,91
31452,458919,35,882
31453,458955,35,112
31454,458964,35,313
31455,458973,35,409
31456,459204,35,823
31457,459213,35,337
31458,459259,35,40
31459,459268,35,49
31460,459727,35,79
31461,459824,35,10
31462,459842,35,26
31463,459851,35,27
31464,459949,35,723
31465,459958,35,42
31466,459994,35,1808
31467,460020,35,75
31468,460136,35,128
31469,460349,35,511
31470,460394,35,1850
31471,460464,35,1720
31472,460543,35,137
31473,460677,35,114
31474,460756,35,71
31475,460817,35,6
31476,460826,35,10
31477,460835,35,7
31478,460871,35,87
31479,461023,35,51
31480,461032,35,18
31481,461148,35,141
31482,461218,35,82
31483,461263,35,17
31484,461315,35,49
31485,461528,35,26
31486,461643,35,12
31487,461689,35,41
31488,461759,35,25
31489,461795,35,88
31490,461847,35,12
31491,461883,35,38
31492,461953,35,3
31493,462354,35,23
31494,463056,35,56
31495,464226,35,125
31496,466921,35,64
31497,466930,35,467
31498,469416,35,7
31499,469629,35,1
31500,474863,35,316
31501,475033,35,87
31502,475121,35,874
31503,475176,35,49
31504,475200,35,42
31505,475273,35,34
31506,475398,35,14
31507,475422,35,22
31508,475565,35,70
31509,475608,35,17
31510,475714,35,48
31511,475732,35,396
31512,475741,35,40
31513,475839,35,55
31514,476683,35,167
31515,476692,35,4
31516,476726,35,590
31517,476975,35,1310
31518,477039,35,135
31519,477233,35,4
31520,479956,35,1046
31521,480037,35,584
31522,480073,35,46
31523,480091,35,2358
31524,480198,35,33
31525,480204,35,30
31526,480569,35,63
31527,480657,35,97
31528,480781,35,8
31529,480824,35,40
31530,480833,35,116
31531,480967,35,82
31532,480985,35,28
31533,481058,35,1
31534,481155,35,25
31535,481225,35,4
31536,481252,35,16
31537,481289,35,16
31538,481386,35,7
31539,481401,35,3
31540,481410,35,6
31541,481438,35,3
31542,481720,35,23
31543,481775,35,29
31544,482149,35,469
31545,482158,35,755
31546,482228,35,11
31547,482413,35,16
31548,482422,35,1
31549,482431,35,571
31550,482459,35,35
31551,482468,35,83
31552,482477,35,6965
31553,482556,35,19
31554,482574,35,71
31555,482635,35,1
31556,482653,35,1
31557,482680,35,801
31558,482699,35,104
31559,482705,35,526
31560,482936,35,70
31561,483018,35,5
31562,483036,35,418
31563,483045,35,825
31564,483124,35,11340
31565,483212,35,421
31566,483373,35,19
31567,483595,35,358
31568,483780,35,45
31569,483814,35,99
31570,484002,35,33
31571,484066,35,64
31572,484367,35,8
31573,484376,35,9
31574,484473,35,672
31575,484613,35,10597
31576,484631,35,4
31577,484756,35,1
31578,484862,35,1
31579,484871,35,1
31580,484905,35,468
31581,484932,35,245
31582,485111,35,548
31583,485272,35,106
31584,485458,35,176
31585,485500,35,57
31586,485519,35,90
31587,485768,35,18
31588,485953,35,2
31589,485999,35,2
31590,486017,35,6
31591,486053,35,14
31592,486123,35,2
31593,486196,35,5
31594,486239,35,6
31595,486257,35,90
31596,486284,35,11
31597,486354,35,81
31598,486372,35,16
31599,486415,35,102
31600,486424,35,35
31601,486488,35,4
31602,486813,35,116
31603,486822,35,93
31604,486840,35,2594
31605,486901,35,58
31606,486938,35,111
31607,486947,35,113
31608,486956,35,225
31609,487010,35,248
31610,487162,35,365
31611,487302,35,63
31612,487311,35,27
31613,487320,35,863
31614,487375,35,163
31615,487524,35,180
31616,487597,35,169
31617,487603,35,90
31618,487658,35,24
31619,487746,35,9
31620,487968,35,42
31621,487977,35,564
31622,487995,35,8
31623,488004,35,4
31624,488031,35,18
31625,488059,35,50
31626,488077,35,2281
31627,488305,35,13
31628,488314,35,12
31629,488332,35,4
31630,488387,35,5
31631,488448,35,18
31632,488563,35,1
31633,488679,35,1318
31634,488721,35,1
31635,488730,35,445
31636,488776,35,129
31637,488785,35,77
31638,488800,35,336
31639,488846,35,293
31640,489201,35,1636
31641,489283,35,63
31642,489344,35,47
31643,489353,35,99
31644,489779,35,4936
31645,489937,35,6
31646,490045,35,6
31647,490081,35,1
31648,490133,35,110
31649,490203,35,33
31650,490230,35,28
31651,490276,35,21
31652,490285,35,4
31653,490328,35,6
31654,490498,35,2
31655,490504,35,1
31656,490513,35,2
31657,490805,35,418
31658,490878,35,5
31659,490975,35,40
31660,491057,35,194
31661,491181,35,151
31662,491190,35,2
31663,491288,35,162
31664,491297,35,44
31665,491446,35,3
31666,491525,35,5
31667,491613,35,2
31668,491622,35,2
31669,491631,35,20
31670,491640,35,6
31671,491710,35,5
31672,491817,35,41
31673,491844,35,8
31674,491914,35,18
31675,491941,35,27
31676,492069,35,31
31677,492449,35,59
31678,492476,35,32
31679,492607,35,2
31680,492689,35,73
31681,492722,35,17
31682,492759,35,112
31683,492801,35,97
31684,492962,35,247
31685,493080,35,116
31686,493488,35,16
31687,493512,35,8
31688,493521,35,18
31689,493594,35,2
31690,493600,35,5
31691,493646,35,6
31692,493664,35,7
31693,493673,35,4
31694,493707,35,4
31695,493716,35,3
31696,493822,35,129
31697,493895,35,196
31698,493974,35,1
31699,494162,35,54
31700,494250,35,193
31701,494278,35,45
31702,494287,35,105
31703,494436,35,23
31704,494588,35,31
31705,494597,35,23
31706,494621,35,57
31707,494630,35,8
31708,494685,35,112
31709,494737,35,18
31710,494755,35,9
31711,494807,35,7
31712,494843,35,30
31713,494852,35,18
31714,494959,35,9
31715,494986,35,3
31716,495031,35,2
31717,495147,35,11
31718,495271,35,12
31719,495280,35,5
31720,495420,35,50
31721,495439,35,86
31722,495448,35,89
31723,495457,35,166
31724,495952,35,68
31725,495961,35,38
31726,496186,35,175
31727,496265,35,5
31728,496283,35,34
31729,496326,35,72
31730,496399,35,6
31731,496636,35,5
31732,496706,35,29
31733,496803,35,1
31734,496973,35,33
31735,496991,35,360
31736,497000,35,9
31737,497037,35,248
31738,497046,35,1361
31739,497116,35,452
31740,497125,35,493
31741,497213,35,4
31742,497268,35,24
31743,497277,35,11
31744,497286,35,111
