yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
12922024,1292,2024,CA0240400,CA0240400,,N,N,,I,LIVINGSTON,LIVINGSTON PD,Livingston,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,14786,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,16,2,18,2,6,8,1.2,1.8,2021-01-01,2021-09-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,MERCED,"Merced, CA",Y,Y,Y
12932024,1293,2024,CA0240500,CA0240500,,N,N,,I,LOS BANOS,LOS BANOS PD,Los Banos,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,49549,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,37,15,52,3,23,26,0.8,1.6,2021-01-01,2022-06-01,2022-09-01,2022-09-01,2022-09-01,2022-09-01,N,MERCED,"Merced, CA",Y,Y,Y
12942024,1294,2024,CA0240600,CA0240600,,N,N,,I,MERCED,MERCED PD,Merced,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,96077,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,79,7,86,12,32,44,0.9,1.4,2021-01-01,2022-03-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,MERCED,"Merced, CA",Y,Y,Y
12992024,1299,2024,CA0241200,CA0241200,,N,N,,I,UN OF CA: MERCED,UNIV OF CA MERCED POLICE DEPARTMENT,University of California:,Merced,A,6,California,CA,CA,9,Pacific,4,West,Region IV,University or College,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,14,10,24,3,11,14,0,0,2021-01-01,2022-08-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,MERCED,"Merced, CA",Y,Y,Y
13022024,1302,2024,CA0250000,CA0250000,,N,N,,I,MODOC,MODOC CO SO ALTURAS,Modoc,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,County,5940,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,15,1,16,2,5,7,2.9,3.9,2021-01-01,2021-10-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,MODOC,Not Specified,Y,Y,Y
13032024,1303,2024,CA0250100,CA0250100,,N,N,,I,ALTURAS,ALTURAS PD,Alturas,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,2640,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,1,6,1,1,2,2.3,3.0,2021-01-01,2022-07-01,2022-10-01,2022-10-01,2022-10-01,2022-10-01,N,MODOC,Not Specified,Y,Y,Y
13062024,1306,2024,CA0260000,CA0260000,,N,N,,I,MONO,MONO CO SO BRIDGEPORT,Mono,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,County,6056,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,22,11,33,3,11,14,4.1,7.8,2021-01-01,2022-08-01,2022-10-01,2022-10-01,2022-10-01,2022-10-01,N,MONO,Not Specified,Y,Y,Y
13072024,1307,2024,CA0260100,CA0260100,,N,N,,I,MAMMOTH LAKES,MAMMOTH LAKES PD MAMMOTH LAKES,Mammoth Lakes,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,7171,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,2,16,1,2,3,2.1,2.6,2021-01-01,2022-08-01,2022-10-01,2022-10-01,2022-10-01,2022-10-01,N,MONO,Not Specified,Y,Y,Y
13102024,1310,2024,CA0270000,CA0270000,,N,N,,I,MONTEREY,MONTEREY CO SO SALINAS,Monterey,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,County,107372,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,249,74,323,44,88,132,2.7,4.2,2021-01-01,2021-02-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,MONTEREY,"Salinas, CA",Y,Y,Y
13112024,1311,2024,CA0270100,CA0270100,,N,N,,I,CARMEL,CARMEL PD,Carmel,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,3070,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,1,11,1,6,7,3.6,5.9,2021-01-01,2021-02-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,MONTEREY,"Salinas, CA",Y,Y,Y
13122024,1312,2024,CA0270200,CA0270200,,N,N,,I,DEL REY OAKS,DEL REY OAKS PD,Del Rey Oaks,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,1537,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,9,0,9,0,0,0,5.9,5.9,2021-01-01,2021-08-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,MONTEREY,"Salinas, CA",Y,Y,Y
13132024,1313,2024,CA0270300,CA0270300,,N,N,,I,GONZALES,GONZALES PD,Gonzales,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,8226,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,1,13,0,3,3,1.5,1.9,2021-01-01,2021-01-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,MONTEREY,"Salinas, CA",Y,Y,Y
13142024,1314,2024,CA0270400,CA0270400,,N,N,,I,GREENFIELD,GREENFIELD PD,Greenfield,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,21230,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,22,1,23,1,7,8,1.1,1.5,2021-01-01,2021-02-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,MONTEREY,"Salinas, CA",Y,Y,Y
13152024,1315,2024,CA0270500,CA0270500,,N,N,,I,KING CITY,KING CITY PD,King City,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,14112,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,16,0,16,2,4,6,1.3,1.6,2021-01-01,2023-01-01,2023-06-01,2023-06-01,2023-06-01,2023-06-01,N,MONTEREY,"Salinas, CA",Y,Y,Y
13162024,1316,2024,CA0270600,CA0270600,,N,N,,I,MONTEREY,MONTEREY PD,Monterey,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,28792,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,43,6,49,5,8,13,1.7,2.2,2021-01-01,2022-03-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,MONTEREY,"Salinas, CA",Y,Y,Y
13172024,1317,2024,CA0270700,CA0270700,,N,N,,I,PACIFIC GROVE,PACIFIC GROVE PD,Pacific Grove,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,14649,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,13,2,15,5,7,12,1.2,1.8,2021-01-01,2021-01-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,MONTEREY,"Salinas, CA",Y,Y,Y
13182024,1318,2024,CA0270800,CA0270800,,N,N,,I,SALINAS,SALINAS PD,Salinas,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,158233,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,120,9,129,19,32,51,0.9,1.1,2021-01-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,N,MONTEREY,"Salinas, CA",Y,Y,Y
13192024,1319,2024,CA0270900,CA0270900,,N,N,,I,SAND CITY,SAND CITY PD,Sand City,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,329,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,9,0,9,0,1,1,27.4,30.4,2021-01-01,2021-01-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,MONTEREY,"Salinas, CA",Y,Y,Y
13202024,1320,2024,CA0271000,CA0271000,,N,N,,I,SEASIDE,SEASIDE PD,Seaside,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,30985,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,25,8,33,3,10,13,0.9,1.5,2021-01-01,2021-01-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,MONTEREY,"Salinas, CA",Y,Y,Y
13212024,1321,2024,CA0271100,CA0271100,,N,N,,I,SOLEDAD,SOLEDAD PD,Soledad,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,23708,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,12,3,15,2,4,6,0.6,0.9,2021-01-01,2021-02-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,MONTEREY,"Salinas, CA",Y,Y,Y
13222024,1322,2024,CA0271200,CA0271200,,N,N,,I,MARINA,MARINA PD,Marina,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,23021,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,25,3,28,4,8,12,1.3,1.7,2021-01-01,2021-02-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,MONTEREY,"Salinas, CA",Y,Y,Y
13262024,1326,2024,CA0271700,CA0271700,,N,N,,I,CSP: MONTEREY ,DEPT OF PARKS & REC MONTEREY MONTEREY,California State Parks:,Monterey,A,6,California,CA,CA,9,Pacific,4,West,Region IV,Other State Agency,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,2021-01-01,2021-03-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,MONTEREY,"Salinas, CA",Y,Y,Y
13272024,1327,2024,CA0271900,CA0271900,,N,N,,I,CA ST UN: MONTEREY BAY,CALIFORNIA STATE UNIVERSITY MONTEREY BAY PD,California State University:,Monterey Bay,A,6,California,CA,CA,9,Pacific,4,West,Region IV,University or College,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,9,5,14,3,8,11,0,0,2021-01-01,2021-01-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,MONTEREY,"Salinas, CA",Y,Y,Y
13292024,1329,2024,CA0280000,CA0280000,,N,N,,I,NAPA,NAPA CO SO NAPA,Napa,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,County,22351,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,88,18,106,11,25,36,4.4,6.4,2021-01-01,2022-12-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,NAPA,"Napa, CA",Y,Y,Y
13302024,1330,2024,CA0280100,CA0280100,,N,N,,I,CALISTOGA,CALISTOGA PD,Calistoga,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,5005,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,4,4,8,2.6,3.4,2021-01-01,2022-07-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,NAPA,"Napa, CA",Y,Y,Y
13312024,1331,2024,CA0280200,CA0280200,,N,N,,I,NAPA,NAPA PD,Napa,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,76888,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,65,5,70,5,45,50,0.9,1.6,2021-01-01,2022-12-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,N,NAPA,"Napa, CA",Y,Y,Y
13322024,1332,2024,CA0280300,CA0280300,,N,N,,I,ST. HELENA,SAINT HELENA PD,St. Helena,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,5224,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,3,6,9,2.3,3.4,2021-01-01,2022-08-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,NAPA,"Napa, CA",Y,Y,Y
13352024,1335,2024,CA0280800,CA0280800,,N,N,,I,NAPA STATE HOSPITAL,NAPA STATE HOSPITAL POLICE DEPARTMENT,Napa State Hospital,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,Other State Agency,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,119,1,120,7,10,17,0,0,2021-01-01,2022-01-01,2022-09-01,2022-09-01,2022-09-01,2022-09-01,N,NAPA,"Napa, CA",Y,Y,Y
13392024,1339,2024,CA0290000,CA0290000,,N,N,,I,NEVADA,NEVADA CO SO NEVADA CITY,Nevada,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,County,69191,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,56,43,99,5,53,58,0.9,2.3,2021-01-01,2022-05-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,N,NEVADA,Not Specified,Y,Y,Y
13402024,1340,2024,CA0290100,CA0290100,,N,N,,I,GRASS VALLEY,GRASS VALLEY PD,Grass Valley,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,14070,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,26,2,28,3,4,7,2.1,2.5,2021-01-01,2021-11-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,NEVADA,Not Specified,Y,Y,Y
13412024,1341,2024,CA0290200,CA0290200,,N,N,,I,NEVADA CITY,NEVADA CITY PD,Nevada City,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,3250,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,1,12,0,2,2,3.4,4.3,2021-01-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,N,NEVADA,Not Specified,Y,Y,Y
13442024,1344,2024,CA0290800,CA0290800,,N,N,,I,TRUCKEE,TRUCKEE POLICE DEPARTMENT,Truckee,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,17132,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,24,2,26,2,12,14,1.5,2.3,2021-01-01,2022-01-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,NEVADA,Not Specified,Y,Y,Y
13462024,1346,2024,CA0300000,CA0300000,,N,N,,I,ORANGE,ORANGE CO SO SANTA ANA,Orange,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,County,180266,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,1779,871,2650,296,870,1166,11.5,21.2,2021-01-01,2021-01-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,ORANGE,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
13472024,1347,2024,CA0300100,CA0300100,,N,N,,I,ANAHEIM,ANAHEIM PD,Anaheim,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,338488,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,5,1C,"Cities from 250,000 thru 499,999",1,"All cities 250,000 or over",Y,5,,Y,376,34,410,49,122,171,1.3,1.7,2021-01-01,2021-10-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,ORANGE,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
13482024,1348,2024,CA0300200,CA0300200,,N,N,,I,BREA,BREA PD,Brea,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,48901,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,53,6,59,8,23,31,1.2,1.8,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,ORANGE,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
13492024,1349,2024,CA0300300,CA0300300,,N,N,,I,BUENA PARK,BUENA PARK PD,Buena Park,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,81334,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,80,12,92,11,37,48,1.1,1.7,2021-01-01,2023-07-01,2023-07-01,2023-07-01,2023-07-01,2023-07-01,N,ORANGE,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
13502024,1350,2024,CA0300400,CA0300400,,N,N,,I,COSTA MESA,COSTA MESA PD,Costa Mesa,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,107235,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,106,29,135,18,60,78,1.2,2.0,2021-01-01,2023-11-01,2023-11-01,2023-11-01,2023-11-01,2023-11-01,N,ORANGE,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
13512024,1351,2024,CA0300500,CA0300500,,N,N,,I,CYPRESS,CYPRESS PD,Cypress,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,48367,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,38,3,41,11,13,24,1.0,1.3,2021-01-01,2022-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,ORANGE,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
13522024,1352,2024,CA0300600,CA0300600,,N,N,,I,LA PALMA,LA PALMA PD,La Palma,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,14856,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,18,0,18,1,6,7,1.3,1.7,2021-01-01,2021-02-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,ORANGE,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
13532024,1353,2024,CA0300700,CA0300700,,N,N,,I,FOUNTAIN VALLEY,FOUNTAIN VALLEY PD,Fountain Valley,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,54975,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,42,2,44,9,17,26,0.9,1.3,2021-01-01,2022-06-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,N,ORANGE,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
13542024,1354,2024,CA0300800,CA0300800,,N,N,,I,FULLERTON,FULLERTON PD,Fullerton,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,137942,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,114,12,126,11,43,54,0.9,1.3,2021-01-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,N,ORANGE,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
13552024,1355,2024,CA0300900,CA0300900,,N,N,,I,GARDEN GROVE,GARDEN GROVE PD,Garden Grove,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,167041,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,162,8,170,18,59,77,1.1,1.5,2021-01-01,2021-09-01,2021-09-01,2021-09-01,2023-01-01,2023-01-01,N,ORANGE,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
13572024,1357,2024,CA0301100,CA0301100,,N,N,,I,LAGUNA BEACH,LAGUNA BEACH PD,Laguna Beach,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,22115,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,45,15,60,6,26,32,2.3,4.2,2021-01-01,2024-10-01,2024-10-01,2024-10-01,2024-10-01,2024-10-01,N,ORANGE,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
13582024,1358,2024,CA0301200,CA0301200,,N,N,,I,LA HABRA,LA HABRA PD,La Habra,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,60335,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,59,6,65,7,21,28,1.1,1.5,2021-01-01,2021-07-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,ORANGE,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
13592024,1359,2024,CA0301300,CA0301300,,N,N,,I,LOS ALAMITOS,LOS ALAMITOS PD,Los Alamitos,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,11945,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,20,1,21,2,4,6,1.8,2.3,2021-01-01,2022-01-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,N,ORANGE,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
13602024,1360,2024,CA0301400,CA0301400,,N,N,,I,NEWPORT BEACH,NEWPORT BEACH PD,Newport Beach,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,81811,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,122,44,166,12,48,60,1.6,2.8,2021-01-01,2022-11-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,ORANGE,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
13612024,1361,2024,CA0301500,CA0301500,,N,N,,I,ORANGE,ORANGE PD,Orange,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,137970,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,144,24,168,11,49,60,1.1,1.7,2021-01-01,2022-03-01,2022-03-01,2022-03-01,2022-03-01,2022-03-01,N,ORANGE,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
13622024,1362,2024,CA0301600,CA0301600,,N,N,,I,PLACENTIA,PLACENTIA PD,Placentia,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,52034,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,43,3,46,8,14,22,1.0,1.3,2021-01-01,2021-02-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,ORANGE,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
13632024,1363,2024,CA0301700,CA0301700,,N,N,,I,SAN CLEMENTE,SAN CLEMENTE PD,San Clemente,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,61692,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,N,,,,,,,,,2021-01-01,2021-06-01,2021-06-01,2021-06-01,2021-06-01,2021-06-01,N,ORANGE,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
13642024,1364,2024,CA0301800,CA0301800,,N,N,,I,SAN JUAN CAPISTRANO,SAN JUAN CAPISTRANO PD,San Juan Capistrano,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,34620,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,N,,,,,,,,,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,ORANGE,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
13652024,1365,2024,CA0301900,CA0301900,,N,N,,I,SANTA ANA,SANTA ANA PD,Santa Ana,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,310304,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,5,1C,"Cities from 250,000 thru 499,999",1,"All cities 250,000 or over",Y,5,,Y,304,79,383,34,134,168,1.1,1.8,2021-01-01,2022-08-01,2023-09-01,2023-09-01,2023-09-01,2023-09-01,N,ORANGE,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
